make,price,body_type,type,doors,warranty,mileage,gearbox,fuel_type,paint,seller,seats,power,engine_size,co_emissions,drivetrain,fuel_consumption,comfort_convenience,last_service,full_service_history,non_smoker_vehicle,upholstery,previous_owner,taxi_or_rental_car,age
Opel,7990,Station wagon,Used,5,0,238266.0,Automatic,diesel,Basic,Dealer,5,135,2000,139,Front,5.5,High,0,0,0,Cloth,0,0,12.0
Opel,20490,Station wagon,Used,5,3,15306.0,Manual,benzine,Metallic,Dealer,5,96,1199,142,Front,4.5,High,0,1,1,Cloth,1,0,2.0
Opel,25990,Station wagon,Used,5,1,40000.0,Automatic,diesel,Metallic,Dealer,5,125,1956,120,Front,5.9,High,0,1,0,Leather,1,0,4.0
Opel,23450,Station wagon,Used,5,0,38847.0,Manual,benzine,Basic,Dealer,5,96,1199,119,Front,4.5,High,0,1,0,Leather,1,0,1.0
Opel,22788,Station wagon,Employee's car,5,2,3526.0,Manual,benzine,Metallic,Dealer,5,96,1199,140,Front,4.7,Medium,0,1,1,Cloth,1,0,0.0
Opel,22650,Station wagon,Used,5,1,6000.0,Manual,benzine,Basic,Dealer,5,96,1199,154,Front,5.4,Medium,0,1,1,Cloth,1,0,0.0
Opel,15490,Station wagon,Used,4,1,44990.0,Manual,diesel,Metallic,Dealer,5,110,1496,112,Front,3.6,Medium,0,1,1,Cloth,1,0,2.0
Opel,27850,Station wagon,Demonstration,4,1,29601.0,Automatic,benzine,Metallic,Dealer,5,85,1490,105,Front,5.5,High,0,1,1,Leather,1,0,2.0
Opel,16960,Station wagon,Used,5,3,35162.0,Manual,benzine,Metallic,Dealer,5,110,1399,134,Front,5.5,Medium,0,1,1,Cloth,1,0,4.0
Opel,23788,Station wagon,Used,5,2,9083.0,Manual,benzine,Metallic,Dealer,5,96,1199,120,Front,4.8,Medium,0,1,1,Cloth,1,0,1.0
Opel,24490,Station wagon,Employee's car,5,3,15000.0,Automatic,benzine,Basic,Dealer,5,107,1341,109,Front,5.0,High,0,1,1,Cloth,1,1,1.0
Opel,20990,Station wagon,Employee's car,5,3,17000.0,Manual,benzine,Metallic,Dealer,5,96,1199,125,Front,4.5,High,0,1,1,Cloth,1,1,1.0
Opel,22990,Station wagon,Used,5,1,8834.0,Manual,benzine,Basic,Dealer,5,96,1199,138,Front,5.6,Medium,0,1,1,Cloth,1,0,1.0
Opel,22650,Station wagon,Used,5,0,9660.0,Manual,benzine,Metallic,Dealer,5,96,1199,139,Front,4.6,Medium,0,1,0,Leather,1,0,1.0
Opel,18900,Station wagon,Used,5,1,62734.0,Automatic,benzine,Metallic,Dealer,5,88,1598,125,Front,7.0,Medium,0,1,1,Leather,0,0,6.0
Opel,20950,Station wagon,Used,4,1,34600.0,Automatic,benzine,Metallic,Dealer,5,107,1342,138,Front,5.8,Medium,0,1,1,Cloth,1,0,2.0
Opel,16990,Station wagon,Used,5,3,68122.0,Automatic,benzine,Basic,Dealer,5,110,1399,108,Front,5.5,Medium,0,0,1,Cloth,0,0,3.0
Opel,37880,Station wagon,Demonstration,5,0,2500.0,Automatic,benzine,Metallic,Dealer,5,96,1199,101,Front,5.9,High,0,1,1,Other,0,0,0.0
Opel,23990,Station wagon,Used,5,0,8521.0,Manual,benzine,Metallic,Dealer,5,96,1199,122,Front,4.5,Medium,0,1,1,Cloth,1,0,1.0
Opel,16965,Station wagon,Used,5,1,34951.0,Manual,benzine,Basic,Dealer,5,96,1199,134,Front,4.5,Medium,0,1,1,Cloth,1,0,2.0
Opel,15990,Station wagon,Used,5,3,59238.0,Manual,benzine,Basic,Dealer,5,110,1399,148,Front,4.9,Medium,0,0,0,Cloth,1,0,5.0
Opel,18480,Station wagon,Used,4,1,25700.0,Manual,benzine,Metallic,Dealer,5,96,1199,125,Front,4.5,Medium,0,1,1,Cloth,1,0,2.0
Opel,11491,Station wagon,Used,5,0,65340.0,Manual,benzine,Metallic,Dealer,5,88,1598,120,Front,6.3,Medium,0,0,1,Leather,1,0,7.0
Opel,19865,Station wagon,Used,5,0,13903.0,Manual,benzine,Metallic,Dealer,5,96,1199,149,Front,4.5,High,0,1,1,Cloth,1,0,1.0
Opel,37990,Station wagon,Used,5,1,4390.0,Automatic,benzine,Metallic,Dealer,5,169,1998,106,Front,6.3,High,0,1,1,Other,1,0,0.0
Opel,23688,Station wagon,Used,5,2,14253.0,Automatic,benzine,Metallic,Dealer,5,107,1341,153,Front,5.0,Medium,0,1,1,Cloth,1,0,1.0
Opel,29850,Station wagon,Used,5,0,987.0,Automatic,benzine,Basic,Dealer,5,107,1342,142,Front,5.1,High,0,1,0,Leather,1,0,0.0
Opel,29440,Station wagon,Used,5,0,2985.0,Automatic,benzine,Basic,Dealer,5,107,1342,114,Front,5.1,High,0,1,0,Leather,1,0,0.0
Opel,24490,Station wagon,Used,5,0,4135.0,Manual,benzine,Metallic,Dealer,5,96,1199,142,Front,4.5,High,0,1,1,Cloth,1,0,1.0
Opel,15979,Station wagon,Used,5,3,53500.0,Manual,diesel,Basic,Dealer,5,88,1598,138,Front,4.5,High,0,1,1,Cloth,1,0,3.0
Opel,15380,Station wagon,Used,5,1,37487.0,Manual,benzine,Metallic,Dealer,5,70,999,134,Front,4.6,Medium,0,1,1,Cloth,1,0,3.0
Opel,11500,Station wagon,Used,5,1,138171.0,Manual,diesel,Basic,Dealer,5,88,1598,134,Front,3.6,Low,0,0,0,Cloth,0,0,4.0
Opel,21940,Station wagon,Used,5,1,7005.0,Manual,benzine,Basic,Dealer,5,96,1199,128,Front,4.5,Medium,0,1,1,Cloth,1,0,1.0
Opel,23850,Station wagon,Used,5,0,12472.0,Manual,benzine,Metallic,Dealer,5,96,1199,156,Front,4.5,High,0,1,0,Leather,1,0,1.0
Opel,21117,Station wagon,Used,5,1,36504.0,Manual,diesel,Basic,Dealer,2,81,1500,156,Front,4.5,High,0,0,0,Cloth,0,0,4.0
Opel,24990,Station wagon,Used,5,1,37000.0,Automatic,diesel,Metallic,Dealer,5,88,1598,167,Front,5.4,Medium,0,1,1,Leather,1,0,3.0
Opel,23990,Station wagon,Used,5,1,1489.0,Manual,benzine,Metallic,Dealer,5,59,1198,125,Front,4.0,Medium,0,1,1,Cloth,1,1,0.0
Opel,11500,Station wagon,Used,5,1,138171.0,Manual,diesel,Basic,Dealer,5,88,1598,125,Front,3.6,Low,0,0,0,Cloth,0,0,4.0
Opel,2999,Station wagon,Used,5,1,170747.0,Manual,diesel,Metallic,Dealer,5,81,1686,206,Front,5.0,Low,1,1,1,Cloth,1,0,16.0
Opel,15980,Station wagon,Used,4,1,57200.0,Manual,diesel,Metallic,Dealer,5,110,1496,109,Front,4.2,Medium,0,1,1,Cloth,1,0,3.0
Opel,9990,Station wagon,Used,4,1,178320.0,Manual,diesel,Basic,Dealer,5,88,1598,146,Front,4.7,Medium,0,1,1,Cloth,1,0,3.0
Opel,31990,Station wagon,Used,5,3,29100.0,Automatic,diesel,Metallic,Dealer,5,125,1956,110,4WD,6.8,High,0,1,1,Cloth,1,0,2.0
Opel,23900,Station wagon,Used,5,0,53753.0,Automatic,diesel,Metallic,Dealer,5,125,1956,115,4WD,6.8,Medium,0,0,0,Leather,0,0,3.0
Opel,18300,Station wagon,Used,5,1,99738.0,Manual,diesel,Basic,Dealer,2,96,1499,115,4WD,4.2,Medium,0,0,0,Cloth,0,0,3.0
Opel,17250,Station wagon,Used,4,0,58250.0,Manual,others,Metallic,Dealer,5,110,1496,146,4WD,4.2,Medium,0,0,1,Cloth,1,0,2.0
Opel,20980,Station wagon,Used,5,3,40300.0,Manual,benzine,Metallic,Dealer,5,88,1598,142,Front,6.3,Medium,0,1,1,Cloth,1,0,3.0
Opel,24400,Station wagon,Pre-registered,5,2,10.0,Manual,diesel,Basic,Dealer,5,110,1496,142,Front,4.3,Medium,0,0,0,Cloth,0,0,1.0
Opel,19590,Station wagon,Used,4,0,37050.0,Automatic,benzine,Basic,Dealer,5,81,1270,142,Front,4.3,Medium,0,0,1,Cloth,1,0,2.0
Opel,19850,Station wagon,Used,4,0,34300.0,Automatic,benzine,Metallic,Dealer,5,107,1341,123,Front,5.0,High,0,0,1,Leather,1,0,2.0
Opel,15490,Station wagon,Used,5,3,85000.0,Automatic,diesel,Metallic,Dealer,5,88,1598,115,Front,4.5,Medium,0,0,1,Cloth,0,0,4.0
Opel,17990,Station wagon,Used,5,0,58794.0,Automatic,diesel,Basic,Dealer,5,88,1598,129,Front,4.8,High,0,1,0,Cloth,1,0,3.0
Opel,20500,Station wagon,Used,4,1,44100.0,Automatic,benzine,Metallic,Dealer,5,107,1342,139,Front,5.8,Medium,0,1,1,Cloth,1,0,2.0
Opel,29980,Station wagon,Used,5,0,27651.0,Automatic,diesel,Metallic,Dealer,5,110,1995,109,Front,4.3,Medium,0,1,0,Cloth,1,0,1.0
Opel,19980,Station wagon,Used,5,1,30000.0,Manual,benzine,Metallic,Dealer,5,88,1598,110,Front,6.3,High,0,1,1,Leather,1,0,3.0
Opel,999,Station wagon,Used,5,0,166900.0,Manual,benzine,Metallic,Dealer,5,88,1598,110,Front,6.8,Low,0,0,0,Cloth,0,0,22.0
Opel,22990,Station wagon,Used,5,1,105000.0,Automatic,diesel,Metallic,Dealer,5,125,1956,168,4WD,7.1,High,0,1,1,Leather,1,0,3.0
Opel,10900,Station wagon,Used,5,1,175000.0,Automatic,diesel,Basic,Dealer,5,88,1598,122,Front,4.6,Medium,1,1,0,Cloth,1,0,5.0
Opel,11900,Station wagon,Used,5,1,170000.0,Manual,diesel,Basic,Dealer,5,125,1956,167,Front,5.2,Medium,1,1,1,Leather,1,0,5.0
Opel,10250,Station wagon,Used,5,0,174000.0,Manual,diesel,Metallic,Private seller,5,88,1598,109,Front,3.9,High,0,0,0,Leather,1,0,6.0
Opel,15750,Station wagon,Used,4,0,115430.0,Manual,diesel,Metallic,Dealer,5,125,1956,152,Front,5.3,Medium,0,1,1,Leather,1,0,5.0
Opel,37500,Station wagon,Used,4,0,85000.0,Manual,diesel,Basic,Private seller,7,88,1598,168,Front,5.6,Medium,0,1,1,Cloth,1,0,4.0
Opel,6450,Station wagon,Used,5,1,240364.0,Manual,benzine,Basic,Dealer,5,88,1598,95,Front,7.9,Low,0,1,0,Cloth,1,0,12.0
Opel,11500,Station wagon,Used,5,1,111884.0,Manual,diesel,Basic,Dealer,5,88,1598,95,Front,3.6,Low,0,0,0,Cloth,0,0,5.0
Opel,15950,Station wagon,Used,5,0,85062.0,Automatic,diesel,Metallic,Dealer,5,88,1598,127,Front,4.5,High,0,1,1,Leather,1,0,6.0
Opel,23750,Station wagon,Pre-registered,4,0,1.0,Manual,diesel,Basic,Dealer,5,96,1499,119,Front,4.6,Medium,0,0,0,Cloth,0,0,0.0
Opel,11450,Station wagon,Used,5,0,140800.0,Manual,diesel,Basic,Dealer,5,88,1598,119,Front,4.5,Medium,0,1,0,Cloth,0,0,4.0
Opel,7800,Station wagon,Used,5,0,137000.0,Manual,diesel,Metallic,Dealer,5,81,1686,123,Front,7.3,Low,0,0,0,Cloth,0,0,9.0
Opel,13900,Station wagon,Used,5,1,90072.0,Manual,diesel,Basic,Dealer,5,88,1598,114,Front,4.0,Low,0,0,0,Other,0,0,4.0
Opel,15490,Station wagon,Used,5,1,147500.0,Manual,diesel,Metallic,Dealer,5,125,1956,114,4WD,5.1,High,0,1,1,Cloth,1,0,8.0
Opel,5900,Station wagon,Used,5,0,191900.0,Automatic,diesel,Basic,Dealer,5,125,1956,139,Front,6.8,Medium,0,0,0,Cloth,0,0,12.0
Opel,17400,Station wagon,Used,5,1,53534.0,Automatic,diesel,Metallic,Dealer,5,125,1956,123,Front,5.7,High,0,1,1,Leather,1,0,4.0
Opel,9500,Station wagon,Used,5,0,98900.0,Manual,benzine,Basic,Private seller,5,103,1364,120,Rear,6.1,Medium,1,0,0,Cloth,1,0,7.0
Opel,25450,Station wagon,Used,5,1,19000.0,Manual,diesel,Metallic,Dealer,5,110,1496,127,Front,3.9,Medium,1,1,1,Leather,1,0,1.0
Opel,15450,Station wagon,Used,5,0,107145.0,Manual,diesel,Metallic,Dealer,5,88,1598,115,Front,4.0,Medium,0,1,1,Leather,1,0,5.0
Opel,11790,Station wagon,Used,5,1,102686.0,Manual,diesel,Basic,Dealer,5,88,1598,115,Front,3.5,Low,0,0,0,Cloth,0,0,4.0
Opel,11750,Station wagon,Used,5,0,131800.0,Manual,diesel,Basic,Dealer,5,88,1598,123,Front,3.5,Low,0,1,0,Cloth,1,0,4.0
Opel,8950,Station wagon,Used,5,0,114000.0,Manual,diesel,Metallic,Dealer,5,88,1598,126,Front,3.6,Medium,1,1,0,Leather,1,0,5.0
Opel,16880,Station wagon,Demonstration,5,0,63009.0,Manual,benzine,Basic,Dealer,5,169,1998,103,4WD,9.0,Medium,0,1,0,Cloth,1,0,7.0
Opel,19999,Station wagon,Used,4,1,102674.0,Automatic,diesel,Basic,Dealer,5,125,1956,123,Front,5.7,High,0,1,1,Leather,1,0,4.0
Opel,19980,Station wagon,Used,5,1,94000.0,Automatic,diesel,Basic,Dealer,5,125,1956,114,Front,5.6,High,0,1,1,Leather,1,0,3.0
Opel,9990,Station wagon,Used,5,0,149590.0,Automatic,benzine,Basic,Dealer,5,110,1399,114,Front,5.6,Low,0,0,0,Cloth,0,0,4.0
Opel,16950,Station wagon,Used,5,1,127000.0,Automatic,diesel,Metallic,Dealer,5,125,1956,163,Front,5.7,Medium,0,1,1,Cloth,1,0,4.0
Opel,8900,Station wagon,Used,5,1,131900.0,Manual,diesel,Metallic,Dealer,5,81,1686,82,Front,4.5,Low,0,0,0,Leather,0,0,11.0
Opel,16400,Station wagon,Used,5,1,111314.0,Manual,diesel,Basic,Dealer,5,88,1598,82,Front,3.6,Low,0,0,0,Cloth,0,0,4.0
Opel,18950,Station wagon,Used,5,1,63600.0,Automatic,diesel,Metallic,Dealer,5,110,1496,112,Front,4.2,Medium,0,1,1,Cloth,1,0,1.0
Opel,12600,Station wagon,Used,5,1,188579.0,Automatic,diesel,Metallic,Dealer,5,88,1598,170,Front,5.2,Medium,0,1,0,Leather,1,0,4.0
Opel,23481,Station wagon,Used,5,1,32798.0,Manual,diesel,Basic,Dealer,2,81,1500,170,Front,5.2,Medium,0,0,0,Cloth,0,0,1.0
Opel,14900,Station wagon,Used,5,1,109269.0,Automatic,diesel,Metallic,Dealer,5,88,1598,156,Front,4.8,Medium,1,1,1,Cloth,1,0,3.0
Opel,31500,Station wagon,Pre-registered,4,0,1.0,Manual,benzine,Basic,Dealer,5,96,1199,124,Front,5.6,Medium,0,0,0,Leather,0,0,0.0
Opel,27900,Station wagon,Used,5,0,29510.0,Automatic,diesel,Metallic,Private seller,5,125,1956,186,Front,3.9,High,1,1,1,Leather,1,0,2.0
Opel,37490,Station wagon,Used,4,3,84250.0,Manual,diesel,Metallic,Dealer,8,110,1997,124,Front,5.4,Medium,0,1,1,Cloth,1,0,2.0
Opel,11950,Station wagon,Used,5,0,97831.0,Manual,diesel,Metallic,Dealer,5,88,1598,154,Front,3.4,Medium,0,1,0,Cloth,0,0,5.0
Opel,9990,Station wagon,Used,4,0,60466.0,Automatic,diesel,Metallic,Dealer,5,110,1910,112,Front,7.1,Low,0,1,1,Cloth,1,0,13.0
Opel,8990,Station wagon,Used,5,0,205600.0,Manual,diesel,Metallic,Dealer,5,88,1598,112,Front,3.6,Medium,0,1,1,Leather,0,0,5.0
Opel,19950,Station wagon,Used,5,1,63909.0,Automatic,diesel,Metallic,Dealer,5,110,1496,124,Front,4.2,Medium,0,1,1,Cloth,1,0,1.0
Opel,14740,Station wagon,Used,5,1,95776.0,Manual,diesel,Metallic,Dealer,5,88,1598,112,Front,4.0,High,0,0,0,Cloth,1,0,5.0
Opel,15400,Station wagon,Used,5,0,76689.0,Manual,benzine,Metallic,Dealer,5,110,1399,101,Front,5.9,Medium,1,1,1,Cloth,1,0,4.0
Opel,17995,Station wagon,Used,4,1,88167.0,Manual,benzine,Metallic,Dealer,5,85,1490,103,Front,5.5,Medium,0,1,1,Cloth,1,0,2.0
Opel,10945,Station wagon,Used,5,0,124574.0,Manual,diesel,Basic,Dealer,5,88,1598,103,Front,3.5,Medium,0,1,0,Cloth,0,0,5.0
Opel,17900,Station wagon,Used,5,1,73925.0,Manual,diesel,Basic,Dealer,5,88,1598,130,Front,4.5,Medium,0,0,0,Cloth,0,0,3.0
Opel,32400,Station wagon,Pre-registered,5,2,3045.0,Automatic,diesel,Basic,Dealer,5,110,1995,130,Front,5.1,Medium,0,0,0,Cloth,0,0,1.0
Opel,12600,Station wagon,Used,5,2,119271.0,Manual,diesel,Metallic,Dealer,5,88,1598,115,Front,4.5,Medium,1,1,1,Cloth,1,1,3.0
Opel,11900,Station wagon,Used,5,0,110429.0,Manual,benzine,Metallic,Dealer,5,103,1364,106,Front,6.1,Low,0,0,0,Cloth,0,0,11.0
Opel,15950,Station wagon,Used,5,0,51984.0,Manual,benzine,Metallic,Dealer,5,110,1399,101,Front,5.9,Medium,0,1,0,Cloth,1,0,3.0
Opel,12950,Station wagon,Used,5,1,112085.0,Manual,diesel,Metallic,Dealer,5,88,1598,152,Front,4.1,Medium,0,0,1,Leather,0,0,6.0
Opel,11100,Station wagon,Used,5,0,137127.0,Automatic,diesel,Metallic,Private seller,5,88,1598,113,Front,5.1,Medium,1,1,1,Cloth,1,0,6.0
Opel,26100,Station wagon,Pre-registered,4,0,1.0,Manual,diesel,Metallic,Dealer,5,96,1499,161,Front,4.4,Medium,0,0,0,Leather,0,0,0.0
Opel,5450,Station wagon,Used,5,0,229172.0,Manual,diesel,Metallic,Dealer,5,81,1686,113,Front,4.0,Medium,0,1,0,Cloth,0,0,9.0
Opel,24680,Station wagon,Used,5,1,65250.0,Automatic,diesel,Metallic,Dealer,5,125,1956,186,4WD,6.8,High,0,1,1,Leather,1,0,3.0
Opel,11950,Station wagon,Used,5,1,121300.0,Manual,diesel,Metallic,Dealer,5,88,1598,124,Front,3.6,Medium,1,1,1,Cloth,1,0,4.0
Opel,15850,Station wagon,Used,5,0,125874.0,Manual,diesel,Basic,Dealer,5,125,1956,125,4WD,5.4,High,0,1,1,Leather,0,0,6.0
Opel,10800,Station wagon,Used,5,1,150000.0,Manual,diesel,Metallic,Dealer,5,88,1598,110,Front,3.9,Low,1,0,0,Cloth,0,0,4.0
Opel,25500,Station wagon,Used,5,1,78000.0,Automatic,diesel,Basic,Dealer,5,125,1956,127,Front,6.0,Medium,0,0,0,Leather,0,0,3.0
Opel,14984,Station wagon,Used,5,2,106500.0,Manual,benzine,Metallic,Dealer,5,70,999,134,Front,4.6,Medium,0,1,1,Cloth,1,0,4.0
Opel,5790,Station wagon,Used,5,1,202000.0,Manual,diesel,Metallic,Dealer,5,70,1248,106,Front,4.1,Low,0,0,0,Cloth,1,0,10.0
Opel,19980,Station wagon,Used,5,3,119350.0,Automatic,diesel,Metallic,Dealer,5,125,1956,138,Front,5.6,High,0,1,1,Leather,0,0,3.0
Opel,25890,Station wagon,Used,5,1,44269.0,Automatic,diesel,Metallic,Dealer,5,125,1956,122,Front,5.7,High,1,1,1,Leather,1,0,3.0
Opel,9999,Station wagon,Used,5,0,154128.0,Manual,benzine,Metallic,Dealer,5,70,999,140,Front,4.5,Medium,0,1,0,Cloth,0,0,5.0
Opel,27400,Station wagon,Used,5,0,30800.0,Automatic,benzine,Metallic,Private seller,5,85,1490,104,Front,6.2,High,1,1,1,Leather,1,0,2.0
Opel,19750,Station wagon,Pre-registered,4,0,1.0,Manual,benzine,Basic,Dealer,5,96,1199,136,Front,5.9,Low,0,0,0,Cloth,1,0,0.0
Opel,18899,Station wagon,Used,5,1,56687.0,Manual,benzine,Basic,Dealer,5,88,1598,136,Front,5.9,Medium,0,0,0,Other,0,0,5.0
Opel,27990,Station wagon,Used,5,3,24600.0,Manual,diesel,Metallic,Dealer,5,110,1995,111,Front,4.1,High,0,1,1,Cloth,1,0,1.0
Opel,9699,Station wagon,Used,5,0,161636.0,Manual,benzine,Metallic,Dealer,5,103,1364,107,Front,5.6,Medium,0,1,0,Cloth,0,0,8.0
Opel,9290,Station wagon,Used,5,2,118000.0,Manual,diesel,Basic,Dealer,5,88,1598,107,Front,3.7,Low,0,0,0,Cloth,0,0,6.0
Opel,23980,Station wagon,Used,5,1,98064.0,Automatic,diesel,Metallic,Dealer,5,125,1956,107,Front,5.6,Medium,0,1,1,Leather,1,0,3.0
Opel,38799,Station wagon,Used,5,0,9500.0,Automatic,diesel,Basic,Dealer,5,96,1499,107,Front,5.6,Medium,0,0,0,Cloth,1,0,0.0
Opel,20990,Station wagon,Used,5,1,69836.0,Automatic,benzine,Metallic,Dealer,5,169,1998,105,Front,8.0,High,0,1,1,Cloth,1,0,6.0
Opel,9500,Station wagon,Used,4,0,60470.0,Manual,benzine,Metallic,Dealer,5,88,1598,149,Front,5.8,Low,0,1,0,Cloth,1,0,7.0
Opel,17490,Station wagon,Used,5,1,119430.0,Automatic,diesel,Metallic,Dealer,5,125,1956,186,Front,5.6,Medium,0,0,0,Leather,1,0,4.0
Opel,7950,Station wagon,Used,5,0,225100.0,Manual,benzine,Metallic,Dealer,5,103,1364,107,Front,5.6,Medium,0,1,0,Cloth,0,0,9.0
Opel,15980,Station wagon,Used,5,1,130000.0,Automatic,diesel,Metallic,Dealer,5,125,1956,122,Front,5.7,High,0,1,1,Leather,1,0,4.0
Opel,7990,Station wagon,Used,5,1,149000.0,Manual,LPG,Basic,Dealer,5,103,1364,132,Front,5.7,Low,0,0,0,Other,0,0,8.0
Opel,5450,Station wagon,Used,5,0,183989.0,Manual,benzine,Basic,Dealer,5,64,1398,106,Front,5.9,Low,0,1,0,Other,1,0,10.0
Opel,12900,Station wagon,Used,5,1,135000.0,Manual,diesel,Metallic,Dealer,5,88,1598,147,Front,3.6,Medium,1,1,1,Leather,1,0,6.0
Opel,11499,Station wagon,Used,5,1,150000.0,Manual,diesel,Metallic,Dealer,5,88,1598,152,Front,4.6,Medium,1,1,1,Cloth,1,0,5.0
Opel,13500,Station wagon,Used,5,1,97534.0,Automatic,diesel,Metallic,Dealer,5,88,1598,156,Front,4.5,Medium,0,0,0,Cloth,0,0,4.0
Opel,15440,Station wagon,Used,5,1,82198.0,Manual,diesel,Basic,Dealer,5,110,1496,146,Front,3.5,High,0,1,1,Cloth,1,0,3.0
Opel,9900,Station wagon,Used,5,1,106000.0,Manual,LPG,Basic,Dealer,5,103,1364,145,Front,8.1,Medium,1,0,0,Leather,1,0,10.0
Opel,23990,Station wagon,Used,4,0,80220.0,Automatic,diesel,Metallic,Dealer,5,125,1956,155,4WD,7.1,High,0,1,0,Leather,1,0,4.0
Opel,14790,Station wagon,Used,5,1,107781.0,Manual,diesel,Basic,Dealer,5,88,1598,129,Front,3.6,Medium,0,0,0,Cloth,0,0,4.0
Opel,20800,Station wagon,Used,4,1,10000.0,Manual,benzine,Metallic,Dealer,5,85,1490,105,Front,5.6,High,1,1,1,Leather,1,0,4.0
Opel,11500,Station wagon,Used,5,1,138171.0,Manual,diesel,Basic,Dealer,5,88,1598,105,Front,3.6,Low,0,0,0,Cloth,0,0,4.0
Opel,19990,Station wagon,Used,4,1,4500.0,Manual,benzine,Metallic,Dealer,5,85,1490,108,Front,5.6,Medium,0,1,1,Cloth,1,0,4.0
Opel,3250,Station wagon,Used,5,0,102250.0,Automatic,benzine,Metallic,Dealer,7,100,1796,124,Front,8.3,Low,0,1,1,Cloth,1,0,20.0
Opel,32490,Station wagon,Employee's car,5,3,45950.0,Automatic,benzine,Metallic,Dealer,5,169,1998,125,4WD,6.3,High,0,1,1,Leather,1,1,1.0
Opel,14990,Station wagon,Used,5,0,146350.0,Manual,diesel,Basic,Dealer,5,88,1598,156,Front,4.1,Medium,1,0,0,Cloth,0,0,4.0
Opel,23389,Station wagon,Used,5,3,80400.0,Automatic,diesel,Metallic,Dealer,5,125,1956,161,4WD,5.6,High,0,1,1,Cloth,1,0,3.0
Opel,11900,Station wagon,Used,5,0,112379.0,Manual,diesel,Basic,Dealer,5,88,1598,124,Front,3.6,Medium,0,0,0,Leather,1,0,6.0
Opel,12385,Station wagon,Used,5,0,78761.0,Manual,diesel,Metallic,Dealer,5,88,1598,129,Front,3.4,Low,0,1,0,Cloth,0,0,4.0
Opel,30990,Station wagon,Used,5,3,72323.0,Automatic,diesel,Metallic,Dealer,5,125,1956,125,4WD,6.8,High,0,1,1,Other,1,0,2.0
Opel,25690,Station wagon,Used,5,1,89775.0,Automatic,benzine,Basic,Dealer,5,88,1598,96,Front,6.6,Medium,0,0,0,Leather,0,0,4.0
Opel,6990,Station wagon,Used,5,0,148300.0,Manual,benzine,Basic,Dealer,5,103,1364,96,Front,6.1,Medium,0,1,1,Cloth,1,0,9.0
Opel,12990,Station wagon,Used,5,1,84750.0,Manual,diesel,Basic,Dealer,5,88,1598,120,Front,3.6,Medium,0,0,0,Cloth,0,0,4.0
Opel,10500,Station wagon,Used,5,1,185000.0,Manual,diesel,Metallic,Dealer,5,88,1598,120,Front,3.6,High,0,1,0,Leather,1,0,5.0
Opel,12990,Station wagon,Used,5,1,84790.0,Manual,diesel,Metallic,Dealer,5,88,1598,123,Front,3.6,Medium,0,0,0,Cloth,0,0,4.0
Opel,24449,Station wagon,Used,5,3,38721.0,Manual,diesel,Metallic,Dealer,5,125,1956,120,Front,5.4,High,0,1,1,Leather,1,0,3.0
Opel,11500,Station wagon,Used,5,1,119000.0,Manual,diesel,Metallic,Dealer,5,125,1956,112,Front,5.3,Medium,0,0,0,Leather,1,0,9.0
Opel,32990,Station wagon,Demonstration,4,0,46700.0,Manual,diesel,Metallic,Dealer,9,96,1499,123,Front,4.8,Medium,0,1,1,Cloth,1,0,1.0
Opel,13790,Station wagon,Used,5,3,31944.0,Manual,diesel,Metallic,Dealer,5,88,1598,129,Front,3.6,Medium,0,1,1,Cloth,1,0,5.0
Opel,17479,Station wagon,Used,5,3,80543.0,Manual,diesel,Metallic,Dealer,5,88,1598,159,Front,4.8,Medium,0,1,1,Cloth,1,0,4.0
Opel,7250,Station wagon,Used,5,0,145027.0,Manual,benzine,Metallic,Dealer,5,100,1796,89,Front,7.8,Low,0,1,0,Cloth,0,0,12.0
Opel,23950,Station wagon,Used,5,3,54674.0,Automatic,benzine,Metallic,Dealer,5,85,1490,89,Front,6.1,High,0,0,1,Leather,1,0,3.0
Opel,21979,Station wagon,Used,5,3,19375.0,Manual,benzine,Metallic,Dealer,5,85,1490,104,Front,6.1,Medium,0,1,1,Leather,1,0,4.0
Opel,11940,Station wagon,Used,5,1,84741.0,Manual,diesel,Metallic,Dealer,5,88,1598,104,Front,3.6,Low,0,0,0,Cloth,0,0,4.0
Opel,9800,Station wagon,Used,5,0,186000.0,Manual,diesel,Metallic,Private seller,5,125,1956,107,Front,3.9,High,1,1,0,Leather,1,0,8.0
Opel,13100,Station wagon,Used,5,1,94835.0,Manual,diesel,Metallic,Dealer,5,88,1598,111,Front,4.6,Medium,1,0,1,Cloth,1,0,4.0
Opel,15425,Station wagon,Used,5,1,120925.0,Manual,diesel,Metallic,Dealer,5,88,1598,111,Front,4.1,Medium,0,0,0,Cloth,0,0,6.0
Opel,14090,Station wagon,Used,5,1,106496.0,Manual,benzine,Basic,Dealer,5,110,1399,134,Front,4.1,Medium,0,0,0,Cloth,0,0,5.0
Opel,17299,Station wagon,Used,5,1,64156.0,Automatic,diesel,Basic,Dealer,5,110,1496,134,Front,3.5,Low,0,0,0,Cloth,0,0,2.0
Opel,10950,Station wagon,Used,5,1,116250.0,Manual,diesel,Basic,Dealer,5,88,1598,118,Front,3.6,Medium,0,1,1,Cloth,0,0,6.0
Opel,35890,Station wagon,Demonstration,4,1,500.0,Automatic,benzine,Metallic,Dealer,5,96,1199,138,Front,3.6,High,0,0,0,Other,1,0,0.0
